"id","parentId","iNaturalistTaxonName","commonName","rank","iNaturalistTaxonImage","scientificName","scientificNameAuthorship","subtaxonAuthorship","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode","iNaturalistTaxonId","infraorder","nameStatus","inSummary"
79030,55735,Sedum oreganum,"Oregon Stonecrop",species,https://inaturalist-open-data.s3.amazonaws.com/photos/47196326/medium.jpg,Sedum oreganum,"Nutt.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,Sedum oreganum,,,,native,S5,,1975-07-05,"Ken Wilkins",UBC,V154215,,2024-10-05,"Steve Ansell",iNaturalist,245841053,,173,confirmed,observed,"",79030,VAS,79030,,accepted,1
79055,53207,Senecio triangularis,"Arrowleaf Senecio",species,https://inaturalist-open-data.s3.amazonaws.com/photos/48129210/medium.jpg,Senecio triangularis,"Hooker","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,Senecioneae,Senecio,Senecio triangularis,,,,native,S5 (2015),,1965-07-29,"Bruce Fraser",UBC,V158301,,2024-08-31,"Rich Sobel",iNaturalist,239120650,,42,confirmed,observed,"",79055,VAS,79055,,accepted,1
79070,50055,Setaria viridis,"Green Bristle Grass",species,https://inaturalist-open-data.s3.amazonaws.com/photos/453056490/medium.jpeg,Setaria viridis,"(L.) P.Beauv.","",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Panicoideae,Paniceae,Setaria,Setaria viridis,,,,exotic,SNA (2000),,2019-07-28,"salishsea86",iNaturalist,29733620,,2023-09-01,"Rand Rudland",iNaturalist,181227254,,5,new 2019,observed,"",79070,VAS,79070,,accepted,1
79076,72362,Sibbaldia procumbens,"creeping sibbaldia",species,https://inaturalist-open-data.s3.amazonaws.com/photos/23284505/medium.jpg,Sibbaldia procumbens,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,Potentilleae,Sibbaldia,Sibbaldia procumbens,,,,native,S5,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:507,,2024-08-27,"stem57",iNaturalist,240265226,,8,new 2020,observed,"",79076,VAS,79076,,accepted,1
79141,50641,Solanum nigrum,"black nightshade",species,https://inaturalist-open-data.s3.amazonaws.com/photos/250702428/medium.jpeg,Solanum nigrum,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Solanaceae,Solanoideae,Solaneae,Solanum,Solanum nigrum,,,,exotic,SNA (2008),,1978-09-16,"Martin Small",CPNWH,2566097,,2024-08-25,"Harry Hill",iNaturalist,237981249,,13,confirmed,observed,"note that the UBC collected specimen predates publication of Illus Flora of BC, which didn't not include S nigrum",79141,VAS,79141,,accepted,1
79325,72390,Teesdalia nudicaulis,"Shepherd's Cress",species,https://static.inaturalist.org/photos/22207120/medium.jpeg,Teesdalia nudicaulis,"(L.) W.T.Aiton","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Iberideae,Teesdalia,Teesdalia nudicaulis,,,,exotic,SNA (2019),,2020-05-04,"Cole Gaerber",iNaturalist,44947237,,2020-05-04,"Cole Gaerber",iNaturalist,44947237,,1,new 2020,observed,"",79325,VAS,79325,,accepted,1
79371,72401,Tonestus lyallii,"lyall's tonestus",species,https://static.inaturalist.org/photos/316588668/medium.jpg,Tonestus lyallii,"(A. Gray) A. Nelson","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,Astereae,Tonestus,Tonestus lyallii,,,,native,S5 (2000),,1912-08-11,"John Davidson",UBC,V193132,,2024-08-29,"stem57",iNaturalist,240497711,,19,confirmed,observed,"UBC:  Garibaldi PP Sphinx Gl foreland",79371,VAS,79371,,accepted,1
79409,51876,Trifolium aureum,"large hop clover",species,https://inaturalist-open-data.s3.amazonaws.com/photos/20090159/medium.jpeg,Trifolium aureum,"Pollich","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,Trifolieae,Trifolium,Trifolium aureum,,,,exotic,SNA (2001),,2017-07-08,"Gwen L'Hirondelle",iNaturalist,65057443,,2024-06-28,"judith holm",iNaturalist,225974662,,24,new 2017,observed,"",79409,VAS,79409,,accepted,1
79441,52843,Tripleurospermum inodorum,"scentless mayweed",species,https://inaturalist-open-data.s3.amazonaws.com/photos/571211/medium.jpg,Tripleurospermum inodorum,"(L.) Sch.Bip.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,Anthemideae,Tripleurospermum,Tripleurospermum inodorum,,,,native,SNA (2019),,2021-08-12,"Ben Keen",iNaturalist,90962329,,2023-07-12,"Sarah Boisvert",iNaturalist,172549724,,4,new 2021,observed,"",79441,VAS,79441,,accepted,1
79460,72416,Turritis glabra,"Tower Mustard",species,https://static.inaturalist.org/photos/132582693/medium.jpeg,Turritis glabra,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Turritideae,Turritis,Turritis glabra,,,,native,S5 (2015),,1961-05-25,"Beamish, K.I. & Vrugtman, F.",DAO,16857,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:564,,2,reported,unobserved,"UBC:  1 mile S of Deeks Cr. Overlooking #99",79460,VAS,79460,,accepted,1
79465,57861,Utricularia macrorhiza,"common bladderwort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/174830488/medium.jpg,Utricularia macrorhiza,"Leconte","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lentibulariaceae,,,Utricularia,Utricularia macrorhiza,,,,native,S5 (2019),,2019-06-01,"Ben Keen",iNaturalist,26219042,,2023-07-23,"risao",iNaturalist,175326118,,5,new 2019,observed,"",79465,VAS,79465,,accepted,1
79466,57861,Utricularia minor,"Lesser Bladderwort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/34062/medium.jpg,Utricularia minor,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lentibulariaceae,,,Utricularia,Utricularia minor,,,,native,S5? (2015),,1982-08-02,"A.A. Rose",UBC,V176400,,2020-07-18,"jamie_fenneman",iNaturalist,155176811,,2,confirmed,observed,"UBC:  NW side of Squamish River Rd at Mile 15",79466,VAS,79466,,accepted,1
79470,48353,Vaccinium cespitosum,"dwarf bilberry",species,https://inaturalist-open-data.s3.amazonaws.com/photos/233315686/medium.jpeg,Vaccinium cespitosum,"Michx.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,Vaccinieae,Vaccinium,Vaccinium cespitosum,,,,native,S5 (2000),,2018-07-03,"judith holm",iNaturalist,14191471,,2024-08-26,"HuaYan Gu",iNaturalist,238138699,,33,new 2018,observed,"iNat: needs i.d.",79470,VAS,79470,,accepted,1
79473,72419,Vahlodea atropurpurea,"Mountain Hairgrass",species,https://inaturalist-open-data.s3.amazonaws.com/photos/174134247/medium.jpeg,Vahlodea atropurpurea,"(Wahlenb.) Fr. ex Hartm.","",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Poeae,Vahlodea,Vahlodea atropurpurea,,,,native,S5 (2000),,1912-08-15,"John Davidson",UBC,V18750,,2024-08-27,"stem57",iNaturalist,240262213,,33,confirmed,observed,"",79473,VAS,79473,,accepted,1
79510,50829,Viola howellii,"Howell's violet",species,https://inaturalist-open-data.s3.amazonaws.com/photos/128409402/medium.jpeg,Viola howellii,"A.Gray","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Violaceae,,,Viola,Viola howellii,,,,native,S1S2 (2019),,1974-05-29,"Charles E. Beil",UBC,V176114,,1974-05-29,"Charles E. Beil",UBC,V176114,,1,reported,unobserved,"",79510,VAS,79510,,accepted,1
79514,50829,Viola palustris,"alpine marsh violet",species,https://inaturalist-open-data.s3.amazonaws.com/photos/19208813/medium.jpeg,Viola palustris,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Violaceae,,,Viola,Viola palustris,,,,native,S5? (2015),,2016-05-15,"claytongmanning",iNaturalist,3191321,,2024-08-02,"inatter",iNaturalist,235355805,,92,new 2016,observed,"",79514,VAS,79514,,accepted,1
79623,52852,Arnica lanceolata prima,"clasping arnica",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/90199857/medium.jpeg,Arnica lanceolata ssp. prima,"Nutt.","(Maguire) Strother & S.J.Wolf",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,Madieae,Arnica,Arnica lanceolata,,Arnica lanceolata prima,,native,S5? (2015),,1951-09-11,"W. Cottle",UBC,V27388,,2024-09-19,"Terry M",iNaturalist,242907456,,23,confirmed,observed,"",79623,VAS,79623,,accepted,1
79646,58346,Bolboschoenus maritimus paludosus,"saltmarsh bulrush",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/132800264/medium.jpeg,Bolboschoenus maritimus ssp. paludosus,"(L.) Palla","(A.Nelson) T.Koyama",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,Bolboschoeneae,Bolboschoenus,Bolboschoenus maritimus,,Bolboschoenus maritimus paludosus,,native,S1 (2015),,2007-08-19,"Frank Lomer",UBC,V233607,,2024-09-15,"judith holm",iNaturalist,242034232,,25,confirmed,observed,"Reported as: Scirpus paludosus",79646,VAS,79646,,accepted,1
79928,72146,Glehnia littoralis leiocarpa,"american glehnia",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/134724637/medium.jpeg,Glehnia littoralis ssp. leiocarpa,"(A.Gray) F.Schmidt ex Miq.","(Mathias) Hultén",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,Selineae,Glehnia,Glehnia littoralis,,Glehnia littoralis leiocarpa,,native,S3 (2019),,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:256,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:256,,1,new 2020,unobserved,"",79928,VAS,79928,,accepted,1
80006,55796,Luzula parviflora fastigiata,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/12436520/medium.jpeg,Luzula parviflora ssp. fastigiata,"(Ehrh.) Desv.","(E.Mey.) Hämet-Ahti",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Juncaceae,,,Luzula,Luzula parviflora,,Luzula parviflora fastigiata,,native,S5 (2020),,1913-08-07,"John Davidson",UBC,V47639,,1913-08-07,"John Davidson",UBC,V47639,,1,reported,unobserved,"",80006,VAS,80006,,accepted,1
80007,55796,Luzula parviflora parviflora,"Small-flower Woodrush",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/50294817/medium.jpeg,Luzula parviflora ssp. parviflora,"(Ehrh.) Desv","",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Juncaceae,,,Luzula,Luzula parviflora,,Luzula parviflora parviflora,,native,S5 (2020),,1977-08-06,"Christopher Clement",RBCM,V146581,,2024-09-28,"judith holm",iNaturalist,245314492,,53,confirmed,observed,"",80007,VAS,80007,,accepted,1
80381,71989,Aruncus dioicus acuminatus,"Common Goat's-beard",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/948246/medium.jpg,Aruncus dioicus var. acuminatus,"(Walter) Fernald","(Douglas ex Hook.) H.Hara",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,Spiraeeae,Aruncus,Aruncus dioicus,,,Aruncus dioicus acuminatus,native,S5 (2015),,1967-06-04,"Pat Warrington",University of Lethbridge,,,2024-09-18,"Regan Cross",iNaturalist,242676392,,290,confirmed,observed,"Reported as Aruncus sylvester by Pat Warrington (University of Lethbridge, GBIF 2022 dataset)",80381,VAS,80381,,accepted,1
81068,47121,Lupinus lepidus lobbii,"Lobb's lupine",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/89952091/medium.jpeg,Lupinus lepidus var. lobbii,"Douglas ex Lindl.","(A.Gray ex S.Watson) C.L.Hitchc.",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,Genisteae,Lupinus,Lupinus lepidus,,,Lupinus lepidus lobbii,native,S4S5 (2019),,2020-08-16,"judith holm",iNaturalist,56902031,,2022-09-05,"Joan Septembre",iNaturalist,134503934,,8,new 2020,observed,"",81068,VAS,81068,,accepted,1
81079,55796,Luzula comosa comosa,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/6838749/medium.jpg,Luzula comosa var. comosa,"E. Mey.","",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Juncaceae,,,Luzula,Luzula comosa,,,Luzula comosa comosa,native,S5 (2020),,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:314,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:314,,1,new 2020,unobserved,"",81079,VAS,81079,,accepted,1
81080,55796,Luzula comosa laxa,"",variety,https://static.inaturalist.org/photos/8088549/medium.jpg,Luzula comosa var. laxa,"E. Mey.","Buchenau",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Juncaceae,,,Luzula,Luzula comosa,,,Luzula comosa laxa,native,S4 (2000),,2020-06-14,"Chloe and Trevor Van Loon",iNaturalist,49947750,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:313,,3,new 2020,observed,"",57111,VAS,81080,,accepted,1
81326,48230,Ranunculus eschscholtzii eschscholtzii,"Eschscholtz's Buttercup",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/9329498/medium.jpg,Ranunculus eschscholtzii var. eschscholtzii,"Schltdl.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,Ranunculus eschscholtzii,,,Ranunculus eschscholtzii eschscholtzii,native,S5 (2000),,1912-08-15,"John Davidson",UBC,V43433,,2024-09-09,"owenballance",iNaturalist,240840652,,9,confirmed,observed,"UBC:  Garibaldi PP near Helm Lake",78822,VAS,81326,,accepted,1
81358,53453,Salix lasiandra lasiandra,"Pacific Willow",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/291958/medium.JPG,Salix lasiandra var. lasiandra,"Muhl. (Benth.) A.E. Murray","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,Salix,Salix lasiandra,,,Salix lasiandra lasiandra,native,S5 (2000),,2014-07-27,"Steve Ansell",iNaturalist,148577965,,2024-06-07,"Bentley Colwill",iNaturalist,221181080,,5,confirmed,observed,"",81358,VAS,81358,,accepted,1
81376,48582,Sorbus sitchensis grayi,"Gray's Mountain Ash",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/841163/medium.jpg,Sorbus sitchensis var. grayi,"M. Roem.","(Wenz.) C.L.Hitchc.",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,Maleae,Sorbus,Sorbus sitchensis,,,Sorbus sitchensis grayi,native,S5 (2000),,1912-08-01,"John Davidson",UBC,V62800,,2020-07-18,"Gwen L'Hirondelle",iNaturalist,64779671,,8,confirmed,observed,"",81376,VAS,81376,,accepted,1
124544,52847,Anthriscus sylvestris,"Cow Parsley",species,https://inaturalist-open-data.s3.amazonaws.com/photos/369593743/medium.jpg,Anthriscus sylvestris,"(L.) Hoffm.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,Scandiceae,Anthriscus,Anthriscus caucalis,,,,exotic,SNA (2019),,2022-05-08,"pheavyside",iNaturalist,116240098,,2022-06-13,"Lyrae",iNaturalist,122573990,,2,new 2022,observed,"",124544,VAS,124544,,accepted,1
126559,48353,Vaccinium alaskaense,"Alaska Blueberry",species,https://inaturalist-open-data.s3.amazonaws.com/photos/305327950/medium.jpg,Vaccinium alaskaense,"Howell","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,Vaccinieae,Vaccinium,Vaccinium alaskaense,,,,native,S5 (2000),,1995-07-16,"Straley, Gerald",USCH,,,2024-10-12,"chloechangca",iNaturalist,247033260,,64,confirmed,observed,"",126559,VAS,126559,,accepted,1
126560,48353,Vaccinium oxycoccos,"bog cranberry",species,https://inaturalist-open-data.s3.amazonaws.com/photos/394151752/medium.jpeg,Vaccinium oxycoccos,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,Vaccinieae,Vaccinium,Vaccinium oxycoccos,,,,native,S4S5 (2015),,1938-08-15,"John W. Eastham",UBC,V16631,,2024-09-21,"Harry Hill",iNaturalist,243236528,,21,confirmed,observed,"",126560,VAS,126560,,accepted,1
126892,53207,Senecio viscosus,"Sticky Groundsel",species,https://inaturalist-open-data.s3.amazonaws.com/photos/417563155/medium.jpeg,Senecio viscosus,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,Senecioneae,Senecio,Senecio viscosus,,,,exotic,SNA (2001),,2018-08-21,"judith holm",iNaturalist,15865270,,2024-09-29,"laiet17",iNaturalist,244810114,,34,new 2018,observed,"",126892,VAS,126892,,accepted,1
127005,51901,Antennaria neglecta,"Field Pussytoes",species,https://inaturalist-open-data.s3.amazonaws.com/photos/282643574/medium.jpg,Antennaria neglecta,"Greene","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,Gnaphalieae,Antennaria,Antennaria neglecta,,,,native,S4 (2018),,1986-05-29,"William Merilees",RBCM,V155110,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:32,,2,reported,unobserved,"RBCM:  Squamish Evans Lake",127005,VAS,127005,,accepted,1
127029,48353,Vaccinium myrtillus,"common bilberry",species,https://inaturalist-open-data.s3.amazonaws.com/photos/191246192/medium.jpeg,Vaccinium myrtillus,"L.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,Vaccinieae,Vaccinium,Vaccinium myrtillus,,,,native,S5 (2019),,2021-09-17,"swtobias",iNaturalist,95162301,,2021-09-17,"swtobias",iNaturalist,95162301,,1,new 2021,observed,"",127029,VAS,127029,,accepted,1
127480,51229,Stachys byzantina,"woolly hedgenettle",species,https://static.inaturalist.org/photos/393024630/medium.jpg,Stachys byzantina,"K. Koch","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Lamioideae,Stachydeae,Stachys,Stachys byzantina,,,,exotic,SNA (2019),,2019-03-10,"Ben Keen",iNaturalist,21126505,,2024-06-25,"Andrei Okunev",iNaturalist,226515649,,6,new 2019,observed,"",127480,VAS,127480,,accepted,1
128770,50619,Fritillaria camschatcensis,"Rice root",species,https://static.inaturalist.org/photos/450777731/medium.jpeg,Fritillaria camschatcensis,"(L.) Ker Gawl.","",Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Liliaceae,Lilioideae,Lilieae,Fritillaria,Fritillaria camschatcensis,,,,native,S5 (2000),,1980-01-01,"L. Jones",RBCM,V199577,,2022-06-07,"judith holm",iNaturalist,121004349,,43,confirmed,observed,"",128770,VAS,128770,,accepted,1
129038,55779,Petasites japonicus,"Giant Butterbur",species,https://inaturalist-open-data.s3.amazonaws.com/photos/62680423/medium.jpg,Petasites japonicus,"(Siebold & Zucc.) Maxim.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,Senecioneae,Petasites,Petasites japonicus,,,,exotic,SNA (2019),,2020-03-31,"Mike Meloche",iNaturalist,41128338,,2024-03-23,"Erin Palmer",iNaturalist,203666740,,4,new 2020,observed,"",129038,VAS,129038,,accepted,1
130220,47544,Rubus pedatus,"Five-leaf Dwarf Bramble",species,https://inaturalist-open-data.s3.amazonaws.com/photos/8919145/medium.jpeg,Rubus pedatus,"Sm.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,Rubeae,Rubus,Rubus pedatus,,,,native,S5 (2015),,1995-07-16,"Straley, Gerald",USCH,,,2024-10-13,"brenmart",iNaturalist,247223694,,270,confirmed,observed,"",130220,VAS,130220,,accepted,1
130228,53095,Heracleum mantegazzianum,"Giant Hogweed",species,https://inaturalist-open-data.s3.amazonaws.com/photos/139805841/medium.jpg,Heracleum mantegazzianum,"Sommier & Levier","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,Tordylieae,Heracleum,Heracleum mantegazzianum,,,,exotic,SNA (2019),,2022-06-28,"Matthew Forster",iNaturalist,123892901,,2023-06-11,"Caitlin Robinson",iNaturalist,166960975,,2,new 2022,observed,"",130228,VAS,130228,,accepted,1
130545,72009,Bistorta vivipara,"alpine bistort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/311092329/medium.jpeg,Bistorta vivipara,"(L.) Delarbre","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,Persicarieae,Bistorta,Bistorta vivipara,,,,native,S5 (2015),,1913-08-03,"W. Taylor",UBC,V47384,,1917-08-10,"John Davidson",UBC,V35634,,2,reported,unobserved,"",130545,VAS,130545,,accepted,1
130545,72009,Bistorta vivipara,"alpine bistort",species,https://inaturalist-open-data.s3.amazonaws.com/photos/311092329/medium.jpeg,Polygonum viviparum,"(l.) s.f. gray","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,Persicarieae,Bistorta,Polygonum viviparum,,,,native,S5 (2019),,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:421,,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,LGL2020:421,,1,new 2020,unobserved,"",367805,VAS,130545,,unaccepted,1
130989,58827,Euthamia graminifolia,"flat-topped goldenrod",species,https://inaturalist-open-data.s3.amazonaws.com/photos/150464520/medium.jpg,Euthamia graminifolia,"(L.) Nutt.","",Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,Astereae,Euthamia,Euthamia graminifolia,,,,native,S3S4 (2015),,1991-05-18,"Gerald B. Straley",UBC,V203759,,2024-09-11,"Fraser Mallinson",iNaturalist,241206014,,69,confirmed,observed,"",130989,VAS,130989,,accepted,1
