"class","order","family","taxonName","linkName","n_total","has_voucher","introduction_status","occurrence_status","last_record_date","last_record_year","first_record_date","first_record_year","first_record_observer","first_record_source","first_record_ID","first_record_location","commonName","is_graminoid","taxonRank","is_infra_taxon","direct_solow_pp"
"Magnoliopsida","Malpighiales","Salicaceae","Salix hookeriana","Salix hookeriana",239,"yes","native","confirmed","2025-04-26","2025","1893-05-18","1893","J.M. Macoun","F","V0352581F","near Victoria","Coastal Willow","no","species","no",NA
"Magnoliopsida","Malpighiales","Salicaceae","Salix lasiandra var. lasiandra","Salix lasiandra; Salix lasiandra lasiandra",210,"yes","native","confirmed","2025-04-05","2025","1893-05-31","1893","J.M. Macoun","F","V0380177F","Vicinity of Victoria","Pacific Willow","no","species","no",NA
"Magnoliopsida","Malpighiales","Salicaceae","Salix lucida","Salix lucida",5,"yes","unknown","confirmed","1999-05-21","1999","1991-05-13","1991","T. Brayshaw","RBCM","RBCM:Botany:V151187","Victoria; Royal Oak: Rithet's Swamp (Bog)","Shining Willow","no","species","no",0.970588235294118
"Magnoliopsida","Malpighiales","Salicaceae","Salix prolixa","Salix prolixa",4,"yes","native","confirmed","2017-05-15","2017","1973-05-19","1973","G.W. Argus","CMN","CAN 371786","Blenkinsop Lake (Lost Lake) vicinity of Victoria",NA,"no","species","no",0.846153846153846
"Magnoliopsida","Malpighiales","Salicaceae","Salix pseudomonticola","Salix pseudomonticola",2,"yes","native","unconfirmed","1980-09-24","1980","1980-09-24","1980","T.C. Brayshaw","RBCM","V106374","Saanich; Beaver Lake",NA,"no","species","no",0.676258992805755
"Magnoliopsida","Malpighiales","Salicaceae","Salix scouleriana","Salix scouleriana",321,"yes","native","confirmed","2024-10-26","2024","1893-05-09","1893","J.M. Macoun","NY","2424902","Vicinity of Victoria","Scouler's Willow","no","species","no",1
"Magnoliopsida","Malpighiales","Salicaceae","Salix sitchensis","Salix sitchensis",164,"yes","native","confirmed","2025-04-01","2025","1893-06-01","1893","J.M. Macoun","F","V0383087F","Vicinity of Victoria","Sitka Willow","no","species","no",1
"Polypodiopsida","Salviniales","Salviniaceae","Azolla caroliniana","Azolla caroliniana",2,"yes","exotic","unconfirmed","1997-11-10","1997","1997-11-10","1997","R. Priddle","BBM (UBC)","V217294","Vancouver Island, District of Saanich, ca. 6.5 km north of Victoria, 640 Beaver Lake road. (verbatim)",NA,"no","species","no",0.798561151079137
"Polypodiopsida","Salviniales","Salviniaceae","Azolla filiculoides","Azolla filiculoides",30,"no","exotic","new","2025-01-18","2025","2019-10-09","2019","David Badke","iNaturalist","36803251","Swan Lake Nature Sanctuary, Saanich","Water Fern","no","species","no",1
"Magnoliopsida","Santalales","Santalaceae","Arceuthobium americanum","Arceuthobium americanum",3,"yes","native","unconfirmed","1995-05-07","1995","1990-04-29","1990","A. Ceska","RBCM","V169707","Jocelyn Hill",NA,"no","species","no",0.142857142857143
"Magnoliopsida","Santalales","Santalaceae","Arceuthobium tsugense ssp. contortae","Arceuthobium tsugense contortae",7,"no","native","new","2024-08-02","2024","2021-04-13","2021","Eva Ullström","iNaturalist","https://www.inaturalist.org/observations/75472109","48.53063, -123.480634","Shore Pine Dwarf-Mistletoe","no","species","no",0.75
"Magnoliopsida","Santalales","Santalaceae","Comandra umbellata ssp. californica","Comandra umbellata; Comandra umbellata californica",73,"yes","native","confirmed","2025-04-26","2025","1905-05-13","1905","A.S. Harrison","University of Lethbridge","4814","Mill Hill, Langford, V. I.","Bastard Toadflax; California Comandra","no","species","no",1
"Magnoliopsida","Sapindales","Sapindaceae","Acer glabrum var. douglasii","Acer glabrum douglasii; Acer glabrum",101,"yes","native","confirmed","2024-10-22","2024","1956-05-15","1956","J.A. Calder","UBC","V077936","4 miles north northwest of Sydney","Douglas Maple; Rocky Mountain Maple","no","species","no",1
"Magnoliopsida","Sapindales","Sapindaceae","Acer macrophyllum","Acer macrophyllum",2548,"yes","native","confirmed","2025-05-01","2025","1912-05-01","1912","J. Davidson","UBC","V043549","Victoria","Bigleaf Maple","no","species","no",1
"Magnoliopsida","Sapindales","Sapindaceae","Acer pseudoplatanus","Acer pseudoplatanus",100,"no","exotic","new","2025-04-10","2025","2011-09-13","2011","jamie_fenneman","iNaturalist","https://www.inaturalist.org/observations/158192696","48.429808, -123.474349","Sycamore Maple","no","species","no",1
"Magnoliopsida","Sapindales","Sapindaceae","Aesculus hippocastanum","Aesculus hippocastanum",374,"no","exotic","new","2025-04-30","2025","2013-04-13","2013","metchbiodivcurator","iNaturalist","https://www.inaturalist.org/observations/20455177","48.379, -123.532","Horse-Chestnut","no","species","no",1
"Magnoliopsida","Saxifragales","Saxifragaceae","Boykinia occidentalis","Boykinia occidentalis",9,"yes","native","confirmed","2023-07-11","2023","1910-08-05","1910","J.R. Anderson","WS","WS51319","Goldstream","Coastal Brookfoam","no","species","no",1
"Magnoliopsida","Saxifragales","Saxifragaceae","Heuchera micrantha var. diversifolia","Heuchera micrantha diversifolia; Heuchera micrantha",695,"yes","native","confirmed","2025-04-28","2025","1908-06-07","1908","J.R Anderson","WS","WS51326"," Thetis Lake, 6 miles west of Victoria","Crevice Alumroot","no","species","no",1
"Magnoliopsida","Saxifragales","Saxifragaceae","Lithophragma glabrum","Lithophragma glabrum",30,"yes","native","confirmed","2025-04-12","2025","1938-04-09","1938","J.W. Eastham","BBM/UBC","V030661","Gonzales Hill, Victoria","Bulbous Woodland Star","no","species","no",1
"Magnoliopsida","Saxifragales","Saxifragaceae","Lithophragma parviflorum","Lithophragma parviflorum",612,"yes","native","confirmed","2025-05-01","2025","1912-05-08","1912","J.R. Anderson","WS","WS51385","Cidan Hill, 5 miles North of Victoria","Smallflower Woodland Star","no","species","no",1
"Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes ferruginea","Micranthes ferruginea",7,"no","native","new","2023-01-08","2023","1969-06-17","1969","B. Randhawa","BBM/UBC","V138513","Mt. Empress, near Victoria","Russethair Saxifrage","no","species","no",1
"Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes integrifolia","Micranthes integrifolia",996,"yes","native","confirmed","2025-04-25","2025","1887-05-12","1887","J.M. Macoun","CMN","CAN 10090043","Cedar Hill","Wholeleaf Saxifrage","no","species","no",NA
"Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes occidentalis","Micranthes occidentalis",10,"yes","native","new","2021-03-26","2021","2000-04-13","2000","Mark Fishbein, Gerry Allen, Joe Antos, Heather Antos","WS","913ea7cd-6fca-4a0c-8146-db834d20d392","Vancouver Island. Mill Hill, northwest part of Victoria.","Western Saxifrage","no","species","no",0.96
"Magnoliopsida","Saxifragales","Saxifragaceae","Micranthes rufidula","Micranthes rufidula",284,"yes","native","confirmed","2025-04-25","2025","1887-05-17","1887","J.M. Macoun","CMN","CAN 10090060","Mount Finlayson","Rustyhair Saxifrage","no","species","no",1
"Magnoliopsida","Saxifragales","Saxifragaceae","Pectiantia ovalis","Brewerimitella ovalis",21,"yes","native","confirmed","2024-03-25","2024","1913-06-08","1913","W. Taylor","UBC","V030702","Goldstream","Coastal Miterwort","no","species","no",1
NA,NA,"Saxifragaceae","Pectiantia pentandra","Pectiantia pentandra",NA,"no","native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","species","no",NA
"Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga cespitosa","Saxifraga cespitosa",96,"yes","native","confirmed","2025-04-25","2025","1904-05-11","1904","J.R. Anderson","WS","WS 51370","Mill Hill","Tufted Saxifrage","no","species","no",NA
NA,NA,"Saxifragaceae","Saxifraga mertensiana","Saxifraga mertensiana",1,"yes","native","unconfirmed","1901-05-25","1901","1901-05-25","1901","J.R. Anderson","RBCM","V002456","Saanich Arm",NA,"no","species","no",0.107913669064748
"Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga tridactylites","Saxifraga tridactylites",23,"yes","exotic","confirmed","2025-04-11","2025","1974-05-22","1974","S. Armstrong","RBCM","V100908","About 5 km west of Victoria, city of Colwood, Fort Rodd Hill National Park, 50 m east of Esquimalt lagoon bridge.","Rue-Leaved Saxifrage","no","species","no",1
"Magnoliopsida","Saxifragales","Saxifragaceae","Tellima grandiflora","Tellima grandiflora",1339,"yes","native","confirmed","2025-05-02","2025","1962-05-11","1962","J. Hett","UBC","V101177","Grand View Beach, east side of Saanich Peninsula","Fringe Cups","no","species","no",1
"Magnoliopsida","Saxifragales","Saxifragaceae","Tiarella trifoliata","Tiarella trifoliata",347,"yes","native","confirmed","2025-04-27","2025","1966-06-13","1966","Billy L. Turner; B. Turner, D. Barber","OSU","{4B692354-CCB1-4172-B241-145EDE8E83E8}","drainage system of Rithet's Swamp (subdivided area).","Threeleaf Foamflower","no","species","no",1
"Magnoliopsida","Saxifragales","Saxifragaceae","Tiarella trifoliata var. laciniata","Tiarella trifoliata laciniata",2,"no","native","new","2024-01-05","2024","1962","1962","M.C. Melburn","FSP","p. 63","Goldstream Park","Lace Foamflower","no","species","yes",0.75
"Magnoliopsida","Saxifragales","Saxifragaceae","Tiarella trifoliata var. trifoliata","Tiarella trifoliata trifoliata",32,"no","native","new","2024-12-25","2024","1941-07-09","1941","T.M.C. Taylor","UBC","V107528","Saanichton",NA,"no","species","yes",0.833333333333333
NA,NA,"Saxifragaceae","Tiarella trifoliata var. unifoliata","Tiarella trifoliata unifoliata",1,"yes","native","unconfirmed","1898","1898","1898","1898","J.M. Macoun","FSP","p. 63","Goldstream",NA,"no","variety","yes",0.0863309352517986
"Magnoliopsida","Saxifragales","Saxifragaceae","Tolmiea menziesii","Tolmiea menziesii",74,"yes","native","confirmed","2025-04-15","2025","1917-09-11","1917","J.R. Anderson","WS","WS 51396","Garden in Victoria","Youth-On-Age","no","species","no",1
"Magnoliopsida","Lamiales","Scrophulariaceae","Buddleja davidii","Buddleja davidii",164,"yes","exotic","new","2025-03-18","2025","1913-09-06","1913","J.M. Macoun","RBCM","V005049","Saanich: Experimental Farm","Butterfly Bush","no","species","no",1
"Magnoliopsida","Lamiales","Scrophulariaceae","Verbascum phlomoides","Verbascum phlomoides",3,"no","exotic","new","2023-07-15","2023","2022-07-13","2022","whattheherb","iNaturalist","https://www.inaturalist.org/observations/126984730","48.428414, -123.365644","Orange Mullein","no","species","no",0.666666666666667
"Magnoliopsida","Lamiales","Scrophulariaceae","Verbascum thapsus","Verbascum thapsus",180,"yes","exotic","confirmed","2025-04-26","2025","1983-07-01","1983","B. Powell","RBCM","V166604","North Saanich: 11260 Piers Road, Land's End ","Great Mullein","no","species","no",1
"Lycopodiopsida","Selaginellales","Selaginellaceae","Selaginella wallacei","Selaginella wallacei",800,"yes","native","confirmed","Jan-55","Jan-","1921-01-10","1921","C.F. Newcombe","UBC","V235547","Victoria, Cedar Hill","Wallace's Spikemoss","no","species","no",NA
"Magnoliopsida","Sapindales","Simaroubaceae","Ailanthus altissima","Ailanthus altissima",26,"no","exotic","new","2025-02-27","2025","2018-08-13","2018","Natasha Stanton","iNaturalist","https://www.inaturalist.org/observations/15076575","48.456776, -123.324734","Tree-Of-Heaven","no","species","no",1
"Magnoliopsida","Solanales","Solanaceae","Datura innoxia","Datura innoxia",2,"yes","exotic","new","2009-09-06","2009","2009-09-06","2009","K. Marr","RBCM","V198294","Saanich: Old W. Saanich Road and Doyle Road",NA,"no","species","no",0.157894736842105
"Magnoliopsida","Solanales","Solanaceae","Datura stramonium","Datura stramonium",7,"yes","exotic","confirmed","2024-09-24","2024","1980-09-05","1980","R.T. Ogilvie","RBCM","V162625","Victoria: Dallas Road","Jimsonweed","no","species","no",0.977777777777778
"Magnoliopsida","Solanales","Solanaceae","Lycium barbarum","Lycium barbarum",3,"no","exotic","new","2023-07-20","2023","2020-08-13","2020","Unknown","Pl@ntNet","q-10232139236","48.436625, -123.387876","Matrimony Vine","no","species","no",0.6
"Magnoliopsida","Solanales","Solanaceae","Solanum americanum","Solanum americanum",6,"yes","exotic","confirmed","Sep-97","Sep-","1931-10-14","1931","V. Goddard","RBCM","V023568X","Royal Oak: Ocean Park","American Black Nightshade","no","species","no",NA
"Magnoliopsida","Solanales","Solanaceae","Solanum dulcamara var. dulcamara","Solanum dulcamara",451,"yes","exotic","confirmed","2024-12-08","2024","1979-05-30","1979","R. Harcombe","RBCM","V176039","Swan Lake","Bittersweet Nightshade","no","species","no",1
"Magnoliopsida","Solanales","Solanaceae","Solanum nigrum","Solanum nigrum",91,"yes","exotic","confirmed","2024-12-06","2024","1997-09-01","1997","C. Knighton","RBCM","V169134","Victoria: Royal British Columbia Museum; Native Plant Garden.","Black Nightshade","no","species","no",0.964285714285714
"Magnoliopsida","Solanales","Solanaceae","Solanum physalifolium var. nitidibaccatum","Solanum physalifolium nitidibaccatum; Solanum physalifolium; Solanum sarrachoides; Solanum nitidibaccatum",25,"yes","exotic","confirmed","Sep-97","Sep-","1966-10-13","1966","W. (Mr. ) Orchard","CPNWH","e7584ff3-a09b-447d-a066-422bde3b8993","48.533333, -123.4","Green Nightshade","no","species","no",NA
"Magnoliopsida","Solanales","Solanaceae","Solanum rostratum","Solanum rostratum",12,"yes","exotic","confirmed","2024-09-01","2024","1935-10-16","1935","H. Warren","RBCM","V009625","Beacon Hilll: Growing in Nursery ","Buffalo-Bur","no","species","no",0.988888888888889
NA,NA,"Solanaceae","Solanum triflorum","Solanum triflorum",NA,"no","exotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","species","no",NA
"Magnoliopsida","Caryophyllales","Tamaricaceae","Tamarix parviflora","Tamarix parviflora",4,"yes","exotic","confirmed","2024-05-13","2024","1993-05-13","1993","T. Brayshaw","RBCM","RBCM:Botany:V162520","Victoria; Fairfield: Ross Bay","Small-Flowered Tamarisk","no","species","no",0.96875
"Magnoliopsida","Caryophyllales","Tamaricaceae","Tamarix ramosissima","Tamarix ramosissima",18,"no","exotic","new","2022-07-31","2022","2019-07-13","2019","Maeghan Giles","iNaturalist","https://www.inaturalist.org/observations/29472747","48.426916, -123.374225","Saltcedar","no","species","no",0.833333333333333
"Pinopsida","Pinales","Taxaceae","Taxus baccata","Taxus baccata",72,"yes","exotic","confirmed","2025-02-20","2025","1991-09-13","1991","T. Brayshaw","RBCM","RBCM:Botany:V164141","Victoria: from 440 Simcoe Street","Common Yew","no","species","no",1
"Pinopsida","Pinales","Taxaceae","Taxus brevifolia","Taxus brevifolia",917,"yes","native","confirmed","2025-04-27","2025","1893-05-12","1893","J.M. Macoun","K","K000553041","Vicinity of Victoria","Pacific Yew","no","species","no",1
"Pinopsida","Pinales","Taxaceae","Taxus cuspidata","Taxus cuspidata",2,"yes","exotic","confirmed","1991-08-02","1991","1991-08-13","1991","E. von Rudolff","RBCM","RBCM:Botany:V164145","48.5, -123.333333","Japanese Yew","no","species","no",1
"Magnoliopsida","Malvales","Thymelaeaceae","Daphne laureola","Daphne laureola",3989,"yes","exotic","confirmed","2025-05-01","2025","1968-07-17","1968","B. Crawford","RBCM","V096609","Victoria: Government House","Spurge-Laurel","no","species","no",1
"Magnoliopsida","Malvales","Thymelaeaceae","Daphne mezereum","Daphne mezereum",2,"no","exotic","new","2021-04-10","2021","2021-04-13","2021","Bryn","iNaturalist","https://www.inaturalist.org/observations/72645369","48.422819, -123.417056","Mezereon","no","species","no",0.971223021582734
"Liliopsida","Poales","Typhaceae","Sparganium angustifolium","Sparganium angustifolium",2,"yes","native","unconfirmed","1979-05-31","1979","1979-05-31","1979","P. Warrington","RBCM","V172449","Blenkinsop Lake; Victoria: Rayonier Pond, Blenkinsop ",NA,"yes","species","no",0.669064748201439
"Liliopsida","Poales","Typhaceae","Sparganium emersum","Sparganium emersum",17,"yes","native","confirmed","2022-08-13","2022","1971-08-18","1971","P. Warrington","RBCM","V172613","Matheson Lake: Metchosin","Unbranched Bur-Reed","yes","species","no",1
NA,NA,"Typhaceae","Sparganium eurycarpum","Sparganium eurycarpum",4,"yes","native","unconfirmed","1979-05-30","1979","1897-07-08","1897","J.R. Anderson","UBC","V029313","Victoria, Swan Lake",NA,"yes","species","no",0.640625
"Liliopsida","Poales","Typhaceae","Sparganium natans","Sparganium natans",2,"yes","native","confirmed","2021-07-11","2021","1970-08-12","1970","A. Ceska","RBCM","V177962","Metchosin; Matheson Lake","Small Bur-Reed","yes","species","no",0.906976744186046
"Liliopsida","Poales","Typhaceae","Typha angustifolia","Typha angustifolia",22,"no","exotic","new","2023-07-08","2023","2020-04-15","2020","David F. Fraser","iNat","42428862","Victoria","Narrow-Leaved Cattail","yes","species","no",1
"Liliopsida","Poales","Typhaceae","Typha latifolia","Typha latifolia",405,"yes","native","confirmed","2025-04-15","2025","1966-05-27","1966","A.S. Harrison","LEA","5018","Tod Creek, about 1 mi N of Prospect Lake","Broadleaf Cattail","yes","species","no",1
"Liliopsida","Poales","Typhaceae","Typha × glauca","Typha × glauca",3,"no","unknown","new","2021-07-17","2021","2021-07-13","2021","Larissa Bron","iNaturalist","https://www.inaturalist.org/observations/87549060","48.491437, -123.383788","Hybrid Cattail","yes","species","no",0.5
"Magnoliopsida","Rosales","Ulmaceae","Ulmus americana","Ulmus americana",30,"no","exotic","new","No known research grade record","No k",NA,NA,"No known research grade record","No known research grade record","No known research grade record","No known research grade record","American Elm","no","species","no",1
